passenger_group,HomePlanet,CryoSleep,Destination,VIP,deck,side,number,PassengerId
5837,Earth,False,TRAPPIST-1e,False,F,S,1114.0,1
5836,Europa,True,55 Cancri e,False,B,S,222.0,1
5835,Earth,True,PSO J318.5-22,False,G,S,946.0,1
5834,Earth,False,TRAPPIST-1e,False,F,P,1206.0,1
5829,Earth,False,TRAPPIST-1e,False,F,S,1113.0,1
5828,Earth,False,TRAPPIST-1e,False,G,P,941.0,1
5827,Earth,False,TRAPPIST-1e,False,G,S,945.0,1
5934,Earth,False,TRAPPIST-1e,False,G,P,962.0,1
6229,Mars,True,TRAPPIST-1e,False,F,P,1286.0,1
6230,Mars,False,TRAPPIST-1e,False,E,S,414.0,1
6232,Europa,True,55 Cancri e,False,B,S,241.0,1
6635,Europa,False,55 Cancri e,False,C,P,209.0,1
6634,Europa,True,55 Cancri e,False,B,P,219.0,1
6633,Europa,False,TRAPPIST-1e,False,B,S,255.0,1
6631,Europa,False,TRAPPIST-1e,False,C,P,208.0,1
6630,Earth,False,TRAPPIST-1e,False,F,S,1270.0,1
6626,Earth,True,TRAPPIST-1e,False,G,P,1073.0,1
6625,Earth,True,PSO J318.5-22,False,G,P,1072.0,1
6625,Earth,False,55 Cancri e,False,F,P,1379.0,1
6624,Earth,False,TRAPPIST-1e,False,G,P,1071.0,1
6623,Europa,True,55 Cancri e,False,B,P,218.0,1
6622,Earth,True,TRAPPIST-1e,False,G,P,1070.0,1
6635,Europa,False,TRAPPIST-1e,False,C,P,209.0,1
6622,Earth,False,55 Cancri e,False,G,P,1070.0,1
6620,Earth,False,PSO J318.5-22,False,G,S,1079.0,1
6618,Europa,False,TRAPPIST-1e,False,C,S,246.0,1
6616,Earth,False,TRAPPIST-1e,False,F,P,1377.0,1
6614,Mars,True,TRAPPIST-1e,False,F,S,1268.0,1
6613,Earth,True,TRAPPIST-1e,False,G,S,1078.0,1
6611,Earth,True,TRAPPIST-1e,False,G,P,1069.0,1
6611,Earth,False,PSO J318.5-22,False,F,P,1375.0,1
6611,Earth,False,55 Cancri e,False,E,P,421.0,1
6608,Earth,False,TRAPPIST-1e,False,F,P,1374.0,1
6606,Earth,False,PSO J318.5-22,False,F,S,1266.0,1
6604,Europa,True,55 Cancri e,False,C,P,205.0,1
6621,Earth,False,55 Cancri e,False,F,P,1378.0,1
6603,Mars,False,TRAPPIST-1e,False,D,P,208.0,1
6637,Mars,False,TRAPPIST-1e,False,F,S,1271.0,1
6639,Earth,True,PSO J318.5-22,False,G,P,1075.0,1
6667,Europa,True,TRAPPIST-1e,False,C,S,248.0,1
6665,Europa,True,55 Cancri e,False,B,P,222.0,1
6665,Europa,False,55 Cancri e,False,B,P,222.0,1
6664,Earth,False,TRAPPIST-1e,False,G,S,1088.0,1
6663,Earth,False,TRAPPIST-1e,False,G,P,1079.0,1
6663,Earth,False,TRAPPIST-1e,False,F,P,1385.0,1
6662,Earth,True,TRAPPIST-1e,False,G,S,1087.0,1
6662,Earth,True,55 Cancri e,False,G,S,1087.0,1
6662,Earth,False,TRAPPIST-1e,False,G,S,1087.0,1
6660,Earth,False,TRAPPIST-1e,False,F,P,1384.0,1
6659,Mars,True,TRAPPIST-1e,False,F,P,1383.0,1
6638,Earth,True,TRAPPIST-1e,False,G,P,1074.0,1
6656,Europa,True,TRAPPIST-1e,False,B,P,221.0,1
6654,Earth,True,TRAPPIST-1e,False,G,S,1086.0,1
6654,Earth,True,55 Cancri e,False,G,S,1086.0,1
6650,Earth,False,TRAPPIST-1e,False,G,P,1077.0,1
6649,Earth,False,TRAPPIST-1e,False,F,S,1274.0,1
6647,Earth,False,PSO J318.5-22,False,F,S,1273.0,1
6646,Earth,True,TRAPPIST-1e,False,G,S,1084.0,1
6645,Earth,True,55 Cancri e,False,G,S,1083.0,1
6643,Earth,False,TRAPPIST-1e,False,F,S,1272.0,1
6642,Earth,True,TRAPPIST-1e,False,G,S,1081.0,1
6641,Europa,True,TRAPPIST-1e,False,C,S,247.0,1
6641,Europa,True,55 Cancri e,False,C,S,247.0,1
6655,Mars,True,TRAPPIST-1e,False,E,P,422.0,1
6668,Earth,False,TRAPPIST-1e,False,G,S,1089.0,1
6602,Earth,False,TRAPPIST-1e,False,F,S,1265.0,1
6599,Europa,True,TRAPPIST-1e,False,C,S,245.0,1
6565,Mars,False,TRAPPIST-1e,False,E,S,437.0,1
6563,Earth,False,TRAPPIST-1e,False,G,S,1067.0,1
6563,Earth,False,TRAPPIST-1e,False,F,S,1254.0,1
6562,Earth,False,TRAPPIST-1e,False,F,P,1364.0,1
6560,Earth,False,TRAPPIST-1e,False,F,S,1253.0,1
6558,Earth,False,TRAPPIST-1e,False,F,P,1363.0,1
6557,Europa,False,55 Cancri e,False,E,P,417.0,1
6556,Mars,True,TRAPPIST-1e,False,F,P,1362.0,1
6556,Mars,True,55 Cancri e,False,F,P,1362.0,1
6553,Earth,False,PSO J318.5-22,False,F,P,1360.0,1
6552,Earth,False,TRAPPIST-1e,False,G,P,1061.0,1
6565,Mars,False,TRAPPIST-1e,False,F,S,1255.0,1
6549,Mars,False,TRAPPIST-1e,False,F,S,1251.0,1
6548,Earth,False,TRAPPIST-1e,False,G,S,1065.0,1
6547,Mars,False,55 Cancri e,False,F,P,1358.0,1
6546,Earth,False,TRAPPIST-1e,False,G,P,1060.0,1
6545,Earth,False,TRAPPIST-1e,False,F,S,1250.0,1
6544,Europa,False,TRAPPIST-1e,False,C,S,243.0,1
6541,Earth,False,TRAPPIST-1e,False,F,P,1356.0,1
6540,Earth,False,TRAPPIST-1e,False,G,P,1059.0,1
6539,Europa,False,TRAPPIST-1e,False,C,S,242.0,1
6535,Mars,False,TRAPPIST-1e,False,E,P,415.0,1
6531,Earth,True,55 Cancri e,False,G,S,1064.0,1
6530,Mars,False,TRAPPIST-1e,False,E,S,436.0,1
6549,Mars,False,TRAPPIST-1e,False,D,S,198.0,1
6601,Earth,False,TRAPPIST-1e,False,F,P,1372.0,1
6567,Earth,False,TRAPPIST-1e,False,F,P,1365.0,1
6568,Earth,False,55 Cancri e,False,F,P,1366.0,1
6598,Mars,True,TRAPPIST-1e,False,F,S,1263.0,1
6595,Earth,False,TRAPPIST-1e,False,G,S,1074.0,1
6594,Earth,True,55 Cancri e,False,G,P,1067.0,1
6593,Earth,False,TRAPPIST-1e,False,F,P,1370.0,1
6593,Earth,False,PSO J318.5-22,False,F,P,1370.0,1
6592,Mars,True,TRAPPIST-1e,False,F,S,1262.0,1
6591,Earth,False,TRAPPIST-1e,False,F,S,1261.0,1
6590,Europa,True,TRAPPIST-1e,False,B,P,217.0,1
6590,Europa,False,TRAPPIST-1e,False,B,P,217.0,1
6588,Earth,True,TRAPPIST-1e,False,G,S,1073.0,1
6588,Earth,False,TRAPPIST-1e,False,G,S,1073.0,1
6567,Earth,True,TRAPPIST-1e,False,G,P,1063.0,1
6585,Earth,True,TRAPPIST-1e,False,G,S,1071.0,1
6583,Europa,False,TRAPPIST-1e,False,B,S,254.0,1
6583,Europa,False,55 Cancri e,False,B,S,254.0,1
6582,Europa,False,55 Cancri e,False,A,P,66.0,1
6580,Earth,False,TRAPPIST-1e,False,G,P,1066.0,1
6578,Mars,True,TRAPPIST-1e,False,F,S,1259.0,1
6578,Mars,True,TRAPPIST-1e,False,E,S,438.0,1
6574,Europa,False,TRAPPIST-1e,False,A,P,65.0,1
6573,Earth,False,TRAPPIST-1e,False,F,S,1257.0,1
6572,Earth,False,TRAPPIST-1e,False,F,S,1256.0,1
6570,Earth,False,TRAPPIST-1e,False,G,S,1068.0,1
6569,Earth,True,55 Cancri e,False,G,P,1064.0,1
6585,Earth,False,TRAPPIST-1e,False,F,S,1260.0,1
6669,Earth,False,55 Cancri e,False,E,P,423.0,1
6670,Earth,False,TRAPPIST-1e,False,F,S,1278.0,1
6671,Mars,False,55 Cancri e,False,E,S,440.0,1
6784,Earth,False,55 Cancri e,False,G,S,1102.0,1
6782,Earth,False,PSO J318.5-22,False,F,S,1300.0,1
6780,Europa,True,55 Cancri e,False,C,S,251.0,1
6780,Europa,False,TRAPPIST-1e,False,C,S,251.0,1
6779,Europa,True,TRAPPIST-1e,False,B,S,258.0,1
6779,Europa,True,55 Cancri e,False,B,S,258.0,1
6778,Earth,False,TRAPPIST-1e,False,F,S,1299.0,1
6776,Earth,False,55 Cancri e,False,F,P,1409.0,1
6774,Earth,False,TRAPPIST-1e,False,F,P,1408.0,1
6773,Earth,False,TRAPPIST-1e,False,F,P,1407.0,1
6766,Earth,False,PSO J318.5-22,False,G,P,1098.0,1
6784,Earth,False,TRAPPIST-1e,False,G,S,1102.0,1
6765,Mars,True,TRAPPIST-1e,False,F,S,1295.0,1
6762,Earth,False,55 Cancri e,False,F,S,1293.0,1
6761,Mars,True,TRAPPIST-1e,False,F,P,1405.0,1
6761,Mars,False,TRAPPIST-1e,False,E,P,432.0,1
6760,Mars,False,PSO J318.5-22,False,F,P,1404.0,1
6758,Earth,False,55 Cancri e,False,F,P,1403.0,1
6757,Mars,False,TRAPPIST-1e,False,F,S,1292.0,1
6756,Earth,False,TRAPPIST-1e,False,G,P,1095.0,1
6756,Earth,False,TRAPPIST-1e,False,F,P,1402.0,1
6756,Earth,False,PSO J318.5-22,False,G,P,1095.0,1
6754,Europa,False,TRAPPIST-1e,True,C,S,250.0,1
6753,Europa,True,TRAPPIST-1e,False,B,P,226.0,1
6763,Earth,False,TRAPPIST-1e,False,G,P,1097.0,1
6753,Europa,False,TRAPPIST-1e,False,B,P,226.0,1
6786,Earth,False,PSO J318.5-22,False,F,P,1410.0,1
6787,Earth,True,PSO J318.5-22,False,F,P,1411.0,1
6821,Earth,False,TRAPPIST-1e,False,F,P,1420.0,1
6820,Earth,False,TRAPPIST-1e,False,F,P,1419.0,1
6818,Earth,False,TRAPPIST-1e,False,F,P,1418.0,1
6817,Earth,False,TRAPPIST-1e,False,F,S,1304.0,1
6816,Earth,True,TRAPPIST-1e,False,G,P,1108.0,1
6816,Earth,True,PSO J318.5-22,False,G,P,1108.0,1
6814,Mars,False,55 Cancri e,False,E,S,451.0,1
6813,Earth,False,55 Cancri e,False,F,P,1417.0,1
6810,Mars,True,55 Cancri e,False,E,S,450.0,1
6810,Mars,False,TRAPPIST-1e,False,E,S,450.0,1
6808,Earth,False,TRAPPIST-1e,False,F,P,1416.0,1
6787,Earth,False,55 Cancri e,False,F,P,1411.0,1
6806,Earth,False,TRAPPIST-1e,False,G,S,1104.0,1
6802,Europa,False,55 Cancri e,False,A,P,68.0,1
6801,Europa,False,TRAPPIST-1e,True,B,S,259.0,1
6800,Earth,True,TRAPPIST-1e,False,G,P,1105.0,1
6799,Europa,True,55 Cancri e,False,C,S,252.0,1
6798,Earth,False,TRAPPIST-1e,False,F,P,1414.0,1
6796,Earth,False,TRAPPIST-1e,False,G,P,1104.0,1
6794,Mars,False,TRAPPIST-1e,False,D,S,206.0,1
6792,Mars,False,TRAPPIST-1e,False,F,P,1412.0,1
6789,Mars,False,55 Cancri e,False,D,P,213.0,1
6788,Earth,False,TRAPPIST-1e,False,G,P,1103.0,1
6787,Earth,True,TRAPPIST-1e,False,F,P,1411.0,1
6805,Europa,False,TRAPPIST-1e,False,E,S,449.0,1
6751,Mars,True,TRAPPIST-1e,False,F,S,1290.0,1
6751,Mars,True,TRAPPIST-1e,False,E,S,446.0,1
6750,Earth,False,TRAPPIST-1e,False,G,P,1094.0,1
6709,Earth,True,TRAPPIST-1e,False,G,S,1092.0,1
6708,Europa,True,55 Cancri e,True,A,P,67.0,1
6707,Earth,True,TRAPPIST-1e,False,G,S,1091.0,1
6702,Earth,True,TRAPPIST-1e,False,G,P,1087.0,1
6699,Mars,False,TRAPPIST-1e,False,E,P,429.0,1
6698,Earth,False,PSO J318.5-22,False,F,P,1393.0,1
6697,Earth,False,TRAPPIST-1e,False,G,P,1085.0,1
6694,Earth,True,TRAPPIST-1e,False,G,P,1084.0,1
6693,Earth,False,TRAPPIST-1e,False,E,P,428.0,1
6692,Europa,True,55 Cancri e,False,B,S,256.0,1
6691,Earth,False,TRAPPIST-1e,False,F,P,1390.0,1
6711,Mars,False,TRAPPIST-1e,True,D,P,210.0,1
6683,Earth,True,PSO J318.5-22,False,G,P,1083.0,1
6680,Earth,False,TRAPPIST-1e,False,G,P,1082.0,1
6676,Europa,True,TRAPPIST-1e,False,D,S,200.0,1
6675,Earth,False,TRAPPIST-1e,False,F,P,1388.0,1
6674,Europa,False,55 Cancri e,False,E,P,426.0,1
6673,Earth,False,TRAPPIST-1e,False,E,P,425.0,1
6672,Mars,True,TRAPPIST-1e,False,F,P,1387.0,1
6672,Mars,False,TRAPPIST-1e,False,F,P,1387.0,1
6672,Mars,False,PSO J318.5-22,False,E,P,424.0,1
6672,Mars,False,55 Cancri e,False,F,P,1387.0,1
6671,Mars,True,TRAPPIST-1e,False,F,S,1279.0,1
6671,Mars,False,TRAPPIST-1e,False,F,S,1279.0,1
6681,Earth,False,55 Cancri e,False,F,S,1280.0,1
6713,Earth,False,55 Cancri e,False,F,P,1395.0,1
6718,Earth,False,TRAPPIST-1e,False,G,P,1088.0,1
6719,Mars,True,TRAPPIST-1e,False,F,P,1396.0,1
6749,Earth,False,TRAPPIST-1e,False,G,P,1093.0,1
6748,Mars,True,TRAPPIST-1e,False,F,S,1289.0,1
6748,Mars,False,TRAPPIST-1e,False,D,S,205.0,1
6747,Europa,True,TRAPPIST-1e,False,C,P,215.0,1
6746,Earth,True,TRAPPIST-1e,False,G,P,1092.0,1
6745,Earth,False,PSO J318.5-22,False,F,P,1400.0,1
6744,Mars,True,TRAPPIST-1e,False,E,P,431.0,1
6744,Mars,False,TRAPPIST-1e,False,E,P,431.0,1
6744,Mars,False,55 Cancri e,False,D,P,212.0,1
6742,Earth,False,TRAPPIST-1e,False,F,S,1287.0,1
6741,Earth,False,TRAPPIST-1e,False,G,S,1098.0,1
6741,Earth,False,PSO J318.5-22,False,F,S,1286.0,1
6739,Earth,False,TRAPPIST-1e,False,G,S,1097.0,1
6736,Mars,False,TRAPPIST-1e,False,D,S,203.0,1
6734,Europa,True,55 Cancri e,True,C,S,249.0,1
6734,Europa,False,55 Cancri e,False,C,S,249.0,1
6731,Earth,False,TRAPPIST-1e,False,F,P,1397.0,1
6730,Earth,False,TRAPPIST-1e,False,G,S,1096.0,1
6729,Europa,True,55 Cancri e,False,A,S,82.0,1
6727,Earth,False,TRAPPIST-1e,False,G,P,1090.0,1
6726,Earth,False,TRAPPIST-1e,False,G,P,1089.0,1
6725,Europa,False,TRAPPIST-1e,False,C,P,214.0,1
6722,Europa,False,55 Cancri e,False,E,S,445.0,1
6721,Earth,True,TRAPPIST-1e,False,G,S,1095.0,1
6720,Europa,False,TRAPPIST-1e,False,A,S,81.0,1
6529,Earth,True,PSO J318.5-22,False,G,S,1063.0,1
6526,Earth,True,TRAPPIST-1e,False,G,P,1056.0,1
6526,Earth,False,55 Cancri e,False,G,P,1056.0,1
6525,Earth,True,TRAPPIST-1e,False,G,S,1061.0,1
6339,Earth,False,TRAPPIST-1e,False,G,P,1022.0,1
6338,Earth,False,55 Cancri e,False,F,P,1313.0,1
6335,Earth,False,TRAPPIST-1e,False,F,P,1312.0,1
6334,Earth,True,TRAPPIST-1e,False,G,S,1028.0,1
6334,Earth,False,TRAPPIST-1e,False,F,S,1210.0,1
6334,Earth,False,TRAPPIST-1e,False,E,S,421.0,1
6331,Europa,True,55 Cancri e,False,C,S,237.0,1
6330,Earth,True,PSO J318.5-22,False,G,S,1027.0,1
6328,Earth,True,TRAPPIST-1e,False,G,P,1020.0,1
6328,Earth,True,PSO J318.5-22,False,G,P,1020.0,1
6328,Earth,False,TRAPPIST-1e,False,F,P,1309.0,1
6340,Europa,False,55 Cancri e,False,C,P,195.0,1
6328,Earth,False,55 Cancri e,False,G,P,1020.0,1
6326,Earth,False,TRAPPIST-1e,False,F,P,1307.0,1
6325,Earth,True,TRAPPIST-1e,False,G,S,1026.0,1
6325,Earth,False,TRAPPIST-1e,False,F,S,1209.0,1
6324,Earth,False,TRAPPIST-1e,False,G,S,1025.0,1
6324,Earth,False,TRAPPIST-1e,False,E,S,420.0,1
6324,Earth,False,55 Cancri e,False,G,S,1025.0,1
6323,Europa,False,TRAPPIST-1e,False,C,S,235.0,1
6323,Europa,False,55 Cancri e,False,C,S,235.0,1
6322,Earth,False,TRAPPIST-1e,False,E,S,419.0,1
6321,Europa,False,TRAPPIST-1e,False,C,P,194.0,1
6320,Mars,False,TRAPPIST-1e,False,E,S,418.0,1
6327,Mars,True,TRAPPIST-1e,False,F,P,1308.0,1
6319,Earth,False,TRAPPIST-1e,False,G,P,1019.0,1
6340,Europa,False,TRAPPIST-1e,False,C,P,195.0,1
6343,Mars,True,TRAPPIST-1e,False,E,S,423.0,1
6372,Europa,False,TRAPPIST-1e,False,B,P,216.0,1
6372,Europa,False,55 Cancri e,False,B,P,216.0,1
6371,Earth,False,TRAPPIST-1e,False,G,P,1027.0,1
6370,Mars,True,TRAPPIST-1e,False,F,S,1216.0,1
6369,Earth,False,PSO J318.5-22,False,F,P,1318.0,1
6368,Earth,False,TRAPPIST-1e,False,G,S,1033.0,1
6367,Mars,False,TRAPPIST-1e,True,F,S,1215.0,1
6367,Mars,False,55 Cancri e,False,F,S,1215.0,1
6366,Earth,False,PSO J318.5-22,False,E,S,424.0,1
6365,Europa,False,55 Cancri e,False,A,P,64.0,1
6363,Earth,True,55 Cancri e,False,G,P,1026.0,1
6341,Mars,False,55 Cancri e,False,D,S,191.0,1
6363,Earth,False,TRAPPIST-1e,False,E,P,405.0,1
6360,Europa,False,TRAPPIST-1e,False,A,S,75.0,1
6357,Earth,False,TRAPPIST-1e,False,F,S,1214.0,1
6356,Earth,False,TRAPPIST-1e,False,F,P,1316.0,1
6355,Earth,False,55 Cancri e,False,F,S,1213.0,1
6354,Earth,False,TRAPPIST-1e,False,F,P,1315.0,1
6351,Earth,False,55 Cancri e,False,E,P,403.0,1
6349,Mars,False,TRAPPIST-1e,False,F,P,1314.0,1
6348,Europa,False,55 Cancri e,False,C,S,238.0,1
6347,Earth,True,TRAPPIST-1e,False,G,S,1030.0,1
6344,Earth,True,TRAPPIST-1e,False,G,P,1023.0,1
6344,Earth,False,55 Cancri e,False,G,P,1023.0,1
6361,Earth,False,TRAPPIST-1e,False,G,S,1031.0,1
6318,Earth,True,TRAPPIST-1e,False,G,P,1018.0,1
6317,Earth,False,TRAPPIST-1e,False,F,S,1208.0,1
6316,Earth,False,55 Cancri e,False,E,P,401.0,1
6268,Mars,True,TRAPPIST-1e,False,F,S,1202.0,1
6266,Earth,False,TRAPPIST-1e,False,F,P,1296.0,1
6264,Earth,False,TRAPPIST-1e,False,F,P,1294.0,1
6263,Europa,True,55 Cancri e,False,B,P,213.0,1
6263,Europa,False,55 Cancri e,False,B,P,213.0,1
6262,Mars,True,TRAPPIST-1e,False,F,P,1293.0,1
6262,Mars,False,TRAPPIST-1e,False,D,P,195.0,1
6256,Earth,True,TRAPPIST-1e,False,G,P,1009.0,1
6253,Mars,False,TRAPPIST-1e,False,F,P,1289.0,1
6253,Mars,False,55 Cancri e,False,F,P,1289.0,1
6252,Mars,False,TRAPPIST-1e,False,F,S,1201.0,1
6270,Earth,False,55 Cancri e,False,F,P,1297.0,1
6251,Earth,False,TRAPPIST-1e,False,F,S,1200.0,1
6249,Earth,False,TRAPPIST-1e,False,G,P,1008.0,1
6248,Earth,True,55 Cancri e,False,G,S,1012.0,1
6246,Mars,False,TRAPPIST-1e,False,F,S,1199.0,1
6245,Earth,False,TRAPPIST-1e,False,G,S,1011.0,1
6243,Earth,True,PSO J318.5-22,False,G,S,1010.0,1
6241,Earth,False,TRAPPIST-1e,False,F,S,1198.0,1
6239,Earth,False,TRAPPIST-1e,False,F,S,1197.0,1
6238,Mars,True,TRAPPIST-1e,False,F,S,1196.0,1
6237,Mars,True,TRAPPIST-1e,False,F,S,1195.0,1
6236,Earth,False,TRAPPIST-1e,False,F,S,1194.0,1
6234,Mars,False,PSO J318.5-22,True,F,P,1287.0,1
6250,Earth,False,TRAPPIST-1e,False,G,S,1013.0,1
6270,Earth,False,TRAPPIST-1e,False,F,P,1297.0,1
6271,Europa,False,TRAPPIST-1e,False,A,P,62.0,1
6274,Mars,True,TRAPPIST-1e,False,F,S,1203.0,1
6315,Europa,False,TRAPPIST-1e,False,C,S,234.0,1
6309,Earth,False,55 Cancri e,False,G,S,1023.0,1
6308,Earth,False,TRAPPIST-1e,False,G,P,1017.0,1
6305,Europa,True,55 Cancri e,False,B,S,248.0,1
6305,Europa,False,TRAPPIST-1e,False,B,S,248.0,1
6304,Europa,False,55 Cancri e,True,C,P,193.0,1
6302,Earth,True,TRAPPIST-1e,False,G,P,1015.0,1
6302,Earth,False,TRAPPIST-1e,False,F,P,1305.0,1
6301,Earth,False,TRAPPIST-1e,False,F,P,1304.0,1
6300,Mars,True,TRAPPIST-1e,False,F,P,1303.0,1
6299,Europa,False,55 Cancri e,False,C,P,192.0,1
6297,Earth,False,TRAPPIST-1e,False,G,P,1014.0,1
6296,Europa,True,TRAPPIST-1e,False,B,S,247.0,1
6293,Earth,False,TRAPPIST-1e,False,F,P,1301.0,1
6292,Earth,False,PSO J318.5-22,False,G,S,1020.0,1
6290,Earth,False,TRAPPIST-1e,False,G,P,1013.0,1
6289,Earth,False,TRAPPIST-1e,False,G,S,1018.0,1
6285,Europa,False,TRAPPIST-1e,False,B,S,245.0,1
6285,Europa,False,55 Cancri e,False,B,S,245.0,1
6282,Mars,False,TRAPPIST-1e,False,F,S,1205.0,1
6281,Earth,False,TRAPPIST-1e,False,G,S,1015.0,1
6280,Earth,True,TRAPPIST-1e,False,G,P,1012.0,1
6279,Europa,False,TRAPPIST-1e,False,A,S,74.0,1
6277,Earth,True,TRAPPIST-1e,False,G,S,1014.0,1
6276,Earth,True,55 Cancri e,False,G,P,1011.0,1
6372,Europa,False,TRAPPIST-1e,True,B,P,216.0,1
5639,Earth,False,TRAPPIST-1e,False,G,S,913.0,1
6372,Europa,True,55 Cancri e,False,B,P,216.0,1
6374,Earth,False,TRAPPIST-1e,False,F,P,1320.0,1
6485,Earth,False,TRAPPIST-1e,False,G,S,1053.0,1
6485,Earth,False,55 Cancri e,False,F,S,1238.0,1
6482,Mars,False,55 Cancri e,False,F,S,1237.0,1
6481,Earth,False,TRAPPIST-1e,False,G,S,1052.0,1
6480,Earth,False,TRAPPIST-1e,False,E,S,433.0,1
6478,Mars,False,TRAPPIST-1e,False,E,P,412.0,1
6475,Mars,True,TRAPPIST-1e,False,F,P,1340.0,1
6473,Mars,True,TRAPPIST-1e,False,F,S,1236.0,1
6472,Europa,True,TRAPPIST-1e,False,B,S,250.0,1
6472,Europa,True,55 Cancri e,False,B,S,250.0,1
6471,Earth,False,TRAPPIST-1e,False,G,S,1050.0,1
6487,Earth,False,TRAPPIST-1e,False,F,P,1343.0,1
6470,Earth,False,TRAPPIST-1e,False,E,S,432.0,1
6468,Mars,False,TRAPPIST-1e,True,D,P,204.0,1
6464,Earth,False,PSO J318.5-22,False,F,P,1338.0,1
6463,Earth,False,TRAPPIST-1e,False,F,S,1234.0,1
6462,Mars,False,TRAPPIST-1e,False,F,S,1233.0,1
6461,Earth,False,TRAPPIST-1e,False,F,S,1232.0,1
6459,Earth,True,TRAPPIST-1e,False,G,P,1047.0,1
6458,Mars,False,TRAPPIST-1e,False,E,S,431.0,1
6457,Earth,False,55 Cancri e,False,F,P,1337.0,1
6456,Earth,False,TRAPPIST-1e,False,E,P,410.0,1
6455,Europa,False,TRAPPIST-1e,False,D,P,203.0,1
6454,Earth,True,TRAPPIST-1e,False,G,P,1046.0,1
6468,Mars,True,TRAPPIST-1e,False,E,P,411.0,1
6453,Earth,False,PSO J318.5-22,False,G,P,1045.0,1
6488,Europa,False,TRAPPIST-1e,False,A,S,79.0,1
6490,Europa,False,TRAPPIST-1e,False,C,P,201.0,1
6525,Earth,True,PSO J318.5-22,False,G,S,1061.0,1
6525,Earth,False,TRAPPIST-1e,False,F,S,1248.0,1
6523,Earth,True,PSO J318.5-22,False,F,S,1246.0,1
6522,Earth,False,55 Cancri e,False,F,S,1245.0,1
6520,Earth,False,TRAPPIST-1e,False,G,S,1060.0,1
6517,Earth,False,PSO J318.5-22,False,F,P,1350.0,1
6514,Europa,False,TRAPPIST-1e,False,B,S,251.0,1
6514,Europa,False,55 Cancri e,True,B,S,251.0,1
6513,Mars,False,TRAPPIST-1e,False,F,S,1244.0,1
6512,Europa,True,TRAPPIST-1e,False,A,S,80.0,1
6511,Earth,True,TRAPPIST-1e,False,G,P,1055.0,1
6489,Earth,True,TRAPPIST-1e,False,G,P,1049.0,1
6511,Earth,True,55 Cancri e,False,G,P,1055.0,1
6510,Europa,False,TRAPPIST-1e,False,D,P,205.0,1
6509,Earth,False,PSO J318.5-22,False,F,S,1243.0,1
6508,Earth,False,PSO J318.5-22,False,F,S,1242.0,1
6503,Earth,False,TRAPPIST-1e,False,F,P,1347.0,1
6502,Earth,False,TRAPPIST-1e,False,G,S,1058.0,1
6501,Earth,False,TRAPPIST-1e,False,F,S,1240.0,1
6500,Earth,False,TRAPPIST-1e,False,E,P,413.0,1
6494,Mars,False,TRAPPIST-1e,False,F,P,1344.0,1
6493,Earth,True,PSO J318.5-22,False,G,P,1050.0,1
6492,Earth,True,PSO J318.5-22,False,G,S,1055.0,1
6490,Europa,True,55 Cancri e,False,C,P,201.0,1
6511,Earth,False,TRAPPIST-1e,False,F,P,1348.0,1
6452,Earth,True,TRAPPIST-1e,False,G,P,1044.0,1
6452,Earth,False,TRAPPIST-1e,False,G,P,1044.0,1
6450,Europa,True,55 Cancri e,False,C,P,200.0,1
6411,Earth,False,PSO J318.5-22,False,F,P,1328.0,1
6409,Earth,False,TRAPPIST-1e,False,G,P,1035.0,1
6408,Earth,False,PSO J318.5-22,False,G,P,1034.0,1
6406,Europa,True,55 Cancri e,False,B,S,249.0,1
6405,Earth,True,TRAPPIST-1e,False,G,S,1039.0,1
6405,Earth,False,PSO J318.5-22,False,F,S,1224.0,1
6405,Earth,False,55 Cancri e,False,G,S,1039.0,1
6404,Earth,False,TRAPPIST-1e,False,G,S,1038.0,1
6402,Earth,False,PSO J318.5-22,False,G,P,1032.0,1
6400,Europa,False,55 Cancri e,True,A,S,76.0,1
6400,Europa,False,55 Cancri e,False,A,S,76.0,1
6412,Earth,False,TRAPPIST-1e,False,E,P,407.0,1
6399,Earth,False,TRAPPIST-1e,False,G,P,1031.0,1
6397,Earth,False,TRAPPIST-1e,False,F,S,1223.0,1
6396,Earth,False,TRAPPIST-1e,False,E,S,427.0,1
6394,Earth,False,55 Cancri e,False,G,S,1037.0,1
6390,Earth,True,TRAPPIST-1e,False,G,S,1036.0,1
6388,Earth,False,TRAPPIST-1e,False,G,P,1029.0,1
6381,Earth,False,TRAPPIST-1e,False,F,P,1323.0,1
6380,Earth,True,TRAPPIST-1e,False,G,P,1028.0,1
6380,Earth,False,TRAPPIST-1e,False,F,P,1322.0,1
6380,Earth,False,55 Cancri e,False,F,P,1322.0,1
6378,Earth,True,PSO J318.5-22,False,G,S,1034.0,1
6376,Mars,True,55 Cancri e,False,F,S,1217.0,1
6398,Earth,True,55 Cancri e,False,G,P,1030.0,1
6413,Europa,False,TRAPPIST-1e,False,A,S,77.0,1
6414,Earth,False,TRAPPIST-1e,False,G,S,1040.0,1
6415,Mars,True,TRAPPIST-1e,False,F,S,1225.0,1
6450,Europa,False,TRAPPIST-1e,False,C,P,200.0,1
6449,Mars,False,TRAPPIST-1e,False,F,S,1231.0,1
6449,Mars,False,TRAPPIST-1e,False,E,S,430.0,1
6448,Earth,False,TRAPPIST-1e,False,F,S,1230.0,1
