passenger_group,HomePlanet,PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,deck,number,side,num_group,total_spend
0498,Europa,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2
0499,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0500,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0501,Europa,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0502,Mars,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0503,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0504,Europa,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0506,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0507,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0510,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0512,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0513,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0515,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0516,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0517,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0519,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0520,Earth,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
0521,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0522,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0523,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0525,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0527,Mars,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0528,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0529,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0531,Earth,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0533,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0534,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0537,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0538,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0539,Europa,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5
0540,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0542,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0545,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0546,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0547,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0548,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0549,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0550,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0551,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0552,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0553,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0555,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0556,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0559,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0560,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0561,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0563,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0564,Europa,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0565,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0566,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0567,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0568,Europa,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2
0569,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0570,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0571,Europa,7,7,7,6,7,7,7,7,7,7,6,7,7,7,7,7,7,7
0572,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0573,Earth,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
0575,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0576,Earth,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
0577,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0579,Earth,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
0580,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0581,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0582,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0583,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0585,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0586,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0587,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0588,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0589,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0590,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0591,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0593,Mars,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0594,Earth,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
0596,Mars,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0597,Earth,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0598,Earth,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
0599,Mars,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4
0600,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0602,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0603,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0607,Europa,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3
0608,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0609,Mars,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
0610,Earth,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
0611,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0612,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0614,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0615,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0618,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0619,Europa,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
0623,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0628,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0629,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0630,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0631,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0633,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0634,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0635,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0636,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0637,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0638,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0639,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0641,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0642,Europa,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0643,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0644,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0645,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0646,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0647,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0650,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0653,Mars,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0655,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0656,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0657,Earth,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0658,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0659,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0660,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0661,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0663,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0664,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0665,Mars,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
0668,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0669,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0671,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0672,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0674,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0677,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0678,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0679,Earth,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0680,Earth,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
0682,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0683,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0684,Mars,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
0685,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0686,Mars,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0687,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0688,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0689,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0690,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0691,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0693,Europa,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
0696,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0697,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0699,Mars,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0701,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0702,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0703,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0704,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0705,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0707,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
0709,Europa,3,3,2,3,3,2,3,2,2,3,3,3,3,3,2,2,3,3
0710,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0712,Mars,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0713,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0714,Earth,7,7,7,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7
0715,Europa,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0718,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0719,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0724,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0726,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0727,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0728,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0729,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0732,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0733,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0734,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0736,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0737,Europa,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0738,Mars,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0740,Europa,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0743,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0746,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0750,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0753,Europa,3,3,2,2,3,3,3,3,3,3,3,2,3,3,2,2,3,3
0754,Europa,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0756,Europa,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
0757,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0761,Europa,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0762,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0764,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0765,Mars,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
0767,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0768,Europa,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
0769,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0770,Earth,6,5,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,6
0771,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0772,Europa,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0773,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0776,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0777,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0779,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0781,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0782,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0784,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0785,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0786,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0787,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0788,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0789,Europa,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0790,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
0791,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0793,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0794,Mars,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0795,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0796,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0797,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0798,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0799,Europa,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0802,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0805,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0806,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0808,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0809,Mars,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4
0811,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0813,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0815,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0816,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0817,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0818,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0819,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
0820,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0822,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0823,Earth,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
0824,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0825,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0826,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0828,Earth,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0829,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0830,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0833,Europa,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0834,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0835,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0836,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0839,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0840,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0845,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0846,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0848,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0849,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0850,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0851,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0853,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0859,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0860,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0863,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0865,Europa,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2
0867,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0868,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0869,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0870,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0871,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0873,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0874,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0875,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0876,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0877,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0878,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0879,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0881,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0883,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0885,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0889,Europa,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
0890,Mars,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
0893,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0898,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
0899,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0901,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0902,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0903,Earth,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
0904,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0905,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0906,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0907,Europa,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0910,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0911,Mars,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
0912,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0913,Europa,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
0915,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0918,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0919,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0921,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0922,Europa,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
0923,Europa,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0924,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0925,Mars,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
0926,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0927,Earth,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
0928,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0930,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0931,Earth,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
0932,Mars,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0933,Europa,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0935,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0938,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0939,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0940,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0941,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0942,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0944,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0946,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0947,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0949,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0951,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0952,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0953,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0955,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0956,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0957,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0960,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
0961,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0964,Europa,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
0965,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0966,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0968,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0969,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0970,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0971,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0972,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0975,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0976,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0978,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0979,Europa,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
